Temperature,Lysozyme 0mgml in PBS buffer,Lysozyme 10mgml in PBS buffer,Lysozyme 20mgml in PBS buffer
89.018,-0.357308,-0.349961,-0.346089
89.027,-0.357309,-0.349962,-0.34609
89.035,-0.357309,-0.349963,-0.34609
89.043,-0.35731,-0.349964,-0.34609
89.052,-0.357311,-0.349964,-0.34609
89.06,-0.357311,-0.349965,-0.34609
89.069,-0.357311,-0.349966,-0.346089
89.077,-0.357312,-0.349968,-0.346089
89.085,-0.357313,-0.349969,-0.346089
89.094,-0.357314,-0.349969,-0.346089
89.102,-0.357315,-0.34997,-0.346089
89.11,-0.357317,-0.349969,-0.346089
89.118,-0.35732,-0.349968,-0.346089
89.127,-0.357322,-0.349968,-0.34609
89.135,-0.357323,-0.349968,-0.34609
89.144,-0.357324,-0.349967,-0.346091
89.152,-0.357324,-0.349967,-0.34609
89.16,-0.357323,-0.349967,-0.346089
89.169,-0.357323,-0.349967,-0.346089
89.177,-0.357324,-0.349969,-0.346089
89.185,-0.357324,-0.349971,-0.346089
89.194,-0.357325,-0.349972,-0.34609
89.202,-0.357326,-0.349974,-0.346091
89.21,-0.357328,-0.349975,-0.346092
89.219,-0.35733,-0.349976,-0.346094
89.227,-0.357332,-0.349977,-0.346095
89.235,-0.357333,-0.349978,-0.346096
89.243,-0.357333,-0.349979,-0.346096
89.252,-0.357333,-0.349979,-0.346096
89.26,-0.357333,-0.34998,-0.346096
89.268,-0.357333,-0.34998,-0.346094
89.277,-0.357333,-0.34998,-0.346093
89.285,-0.357334,-0.349979,-0.346093
89.293,-0.357336,-0.349979,-0.346093
89.302,-0.357338,-0.349978,-0.346094
89.31,-0.357339,-0.349977,-0.346095
89.319,-0.357341,-0.349975,-0.346095
89.327,-0.357341,-0.349973,-0.346095
89.335,-0.357342,-0.349972,-0.346094
89.344,-0.357342,-0.349972,-0.346095
89.352,-0.357342,-0.349973,-0.346095
89.36,-0.357342,-0.349974,-0.346095
89.368,-0.357341,-0.349975,-0.346095
89.377,-0.35734,-0.349976,-0.346095
89.385,-0.357339,-0.349976,-0.346095
89.394,-0.357339,-0.349977,-0.346095
89.402,-0.35734,-0.349977,-0.346095
89.41,-0.357341,-0.349977,-0.346095
89.419,-0.357342,-0.349976,-0.346095
89.427,-0.357344,-0.349976,-0.346095
89.435,-0.357346,-0.349975,-0.346096
89.443,-0.357348,-0.349975,-0.346096
89.452,-0.357351,-0.349975,-0.346098
89.46,-0.357354,-0.349975,-0.346099
89.469,-0.357355,-0.349974,-0.346099
89.477,-0.357357,-0.349974,-0.346101
89.486,-0.357358,-0.349974,-0.346102
89.494,-0.357359,-0.349973,-0.346103
89.502,-0.35736,-0.349972,-0.346103
89.51,-0.357361,-0.349972,-0.346104
89.519,-0.357362,-0.349972,-0.346105
89.527,-0.357363,-0.349972,-0.346105
89.535,-0.357364,-0.349972,-0.346106
89.544,-0.357365,-0.349972,-0.346106
89.552,-0.357366,-0.349972,-0.346106
89.56,-0.357366,-0.349972,-0.346106
89.569,-0.357366,-0.349972,-0.346105
89.577,-0.357367,-0.349972,-0.346104
89.585,-0.357368,-0.349974,-0.346104
89.593,-0.357368,-0.349974,-0.346104
89.602,-0.357369,-0.349975,-0.346105
89.61,-0.35737,-0.349976,-0.346106
89.619,-0.357371,-0.349977,-0.346107
89.627,-0.357372,-0.349978,-0.346108
89.635,-0.357374,-0.349979,-0.34611
89.644,-0.357377,-0.349981,-0.346112
89.652,-0.357378,-0.349983,-0.346115
89.66,-0.35738,-0.349984,-0.346117
89.669,-0.357381,-0.349984,-0.346119
89.677,-0.357382,-0.349984,-0.346121
89.685,-0.357382,-0.349984,-0.346121
89.694,-0.357383,-0.349984,-0.346121
89.702,-0.357384,-0.349985,-0.346121
89.71,-0.357385,-0.349986,-0.346121
89.719,-0.357387,-0.349987,-0.346121
89.727,-0.357389,-0.349988,-0.346121
89.735,-0.35739,-0.349989,-0.346121
89.744,-0.357392,-0.34999,-0.346121
89.752,-0.357393,-0.349991,-0.346121
89.76,-0.357394,-0.349992,-0.346121
89.769,-0.357395,-0.349992,-0.346122
89.777,-0.357397,-0.349992,-0.346123
89.786,-0.357398,-0.349992,-0.346124
89.794,-0.357401,-0.349992,-0.346124
89.802,-0.357402,-0.349992,-0.346125
89.811,-0.357404,-0.349991,-0.346125
89.819,-0.357406,-0.349991,-0.346126
89.827,-0.357407,-0.349991,-0.346127
89.835,-0.357408,-0.349991,-0.346127
89.844,-0.357408,-0.349992,-0.346127
89.852,-0.357409,-0.349993,-0.346125
89.861,-0.357409,-0.349995,-0.346125
89.869,-0.35741,-0.349996,-0.346125
89.877,-0.357411,-0.349996,-0.346124
89.886,-0.357413,-0.349996,-0.346124
89.894,-0.357414,-0.349996,-0.346125
89.902,-0.357416,-0.349995,-0.346125
89.91,-0.357419,-0.349994,-0.346125
89.919,-0.357422,-0.349994,-0.346126
89.927,-0.357424,-0.349993,-0.346127
89.936,-0.357426,-0.349994,-0.346129
89.944,-0.357427,-0.349995,-0.34613
89.952,-0.357428,-0.349995,-0.346131
89.961,-0.357429,-0.349995,-0.346132
89.969,-0.357429,-0.349994,-0.346133
89.977,-0.35743,-0.349993,-0.346135
89.986,-0.357432,-0.349993,-0.346136
89.994,-0.357435,-0.349992,-0.346138
90.002,-0.357438,-0.349992,-0.34614
90.011,-0.357441,-0.349992,-0.346141
90.019,-0.357444,-0.349992,-0.346141
90.027,-0.357446,-0.349992,-0.346142
90.036,-0.357448,-0.349993,-0.346142
90.044,-0.35745,-0.349994,-0.346143
90.052,-0.357451,-0.349994,-0.346144
90.061,-0.357453,-0.349994,-0.346146
90.069,-0.357453,-0.349994,-0.346147
90.077,-0.357454,-0.349994,-0.346147
90.086,-0.357456,-0.349994,-0.346147
90.094,-0.357458,-0.349994,-0.346148
90.102,-0.357461,-0.349994,-0.346149
90.111,-0.357464,-0.349993,-0.346149
90.119,-0.357466,-0.349993,-0.346149
90.127,-0.357468,-0.349993,-0.346148
90.136,-0.35747,-0.349994,-0.346146
90.144,-0.357472,-0.349994,-0.346145
90.152,-0.357474,-0.349996,-0.346144
90.161,-0.357476,-0.349997,-0.346144
90.169,-0.357478,-0.349998,-0.346144
90.178,-0.357479,-0.349999,-0.346144
90.186,-0.35748,-0.349999,-0.346145
90.194,-0.357482,-0.349999,-0.346146
90.202,-0.357483,-0.349999,-0.346147
90.211,-0.357485,-0.349998,-0.346148
90.219,-0.357488,-0.349998,-0.346149
90.228,-0.357489,-0.349998,-0.346149
90.236,-0.357491,-0.349998,-0.346149
90.244,-0.357492,-0.349999,-0.34615
90.252,-0.357492,-0.35,-0.34615
90.261,-0.357492,-0.350001,-0.346151
90.269,-0.357493,-0.350002,-0.346153
90.278,-0.357494,-0.350002,-0.346155
90.286,-0.357495,-0.350002,-0.346158
90.294,-0.357496,-0.350002,-0.346159
90.302,-0.357497,-0.350002,-0.346161
90.311,-0.357498,-0.350002,-0.346163
90.319,-0.357499,-0.350002,-0.346164
90.327,-0.3575,-0.350001,-0.346164
90.336,-0.3575,-0.350002,-0.346164
90.344,-0.357501,-0.350001,-0.346164
90.353,-0.357502,-0.350001,-0.346165
90.361,-0.357503,-0.350001,-0.346167
90.369,-0.357504,-0.350001,-0.346169
90.378,-0.357505,-0.350001,-0.346172
90.386,-0.357507,-0.350002,-0.346175
90.394,-0.357508,-0.350003,-0.346177
90.403,-0.35751,-0.350004,-0.346177
90.411,-0.357511,-0.350006,-0.346177
90.419,-0.357511,-0.350008,-0.346178
90.428,-0.357512,-0.350009,-0.346178
90.436,-0.357514,-0.35001,-0.346178
90.444,-0.357516,-0.35001,-0.346177
90.453,-0.357517,-0.35001,-0.346176
90.461,-0.357519,-0.35001,-0.346176
90.469,-0.35752,-0.350009,-0.346177
90.478,-0.357522,-0.350009,-0.346178
90.486,-0.357523,-0.350008,-0.346179
90.494,-0.357524,-0.350007,-0.346179
90.502,-0.357525,-0.350007,-0.346179
90.511,-0.357526,-0.350008,-0.34618
90.519,-0.357527,-0.350009,-0.346182
90.528,-0.357527,-0.350009,-0.346183
90.536,-0.357528,-0.350009,-0.346182
90.544,-0.357529,-0.350009,-0.346182
90.553,-0.35753,-0.350009,-0.346183
90.561,-0.357531,-0.350008,-0.346184
90.569,-0.357532,-0.350008,-0.346185
90.577,-0.357534,-0.350009,-0.346186
90.586,-0.357535,-0.350009,-0.346187
90.594,-0.357536,-0.35001,-0.346188
90.603,-0.357539,-0.350011,-0.346189
90.611,-0.35754,-0.350013,-0.346189
90.619,-0.357541,-0.350014,-0.34619
90.628,-0.357541,-0.350014,-0.34619
90.636,-0.357542,-0.350014,-0.346191
90.644,-0.357542,-0.350015,-0.346191
90.653,-0.357543,-0.350015,-0.346193
90.661,-0.357543,-0.350016,-0.346193
90.669,-0.357543,-0.350017,-0.346194
90.678,-0.357544,-0.350017,-0.346194
90.686,-0.357545,-0.350018,-0.346194
90.695,-0.357546,-0.350018,-0.346195
90.703,-0.357546,-0.350018,-0.346195
90.711,-0.357548,-0.350019,-0.346194
90.719,-0.357547,-0.350019,-0.346194
90.728,-0.357547,-0.350019,-0.346194
90.736,-0.357548,-0.35002,-0.346194
90.744,-0.357548,-0.350021,-0.346194
90.753,-0.357549,-0.350022,-0.346194
90.761,-0.35755,-0.350023,-0.346195
90.77,-0.357551,-0.350024,-0.346195
90.778,-0.357552,-0.350024,-0.346195
90.786,-0.357554,-0.350025,-0.346195
90.795,-0.357556,-0.350025,-0.346196
90.803,-0.357557,-0.350025,-0.346198
90.811,-0.357558,-0.350026,-0.346199
90.819,-0.357559,-0.350026,-0.346199
90.828,-0.357559,-0.350027,-0.346199
90.836,-0.357559,-0.350027,-0.346199
90.844,-0.35756,-0.350027,-0.346199
90.853,-0.357561,-0.350027,-0.3462
90.861,-0.357561,-0.350027,-0.3462
90.869,-0.357562,-0.350027,-0.346199
90.878,-0.357562,-0.350027,-0.346198
90.886,-0.357563,-0.350027,-0.346197
90.895,-0.357564,-0.350027,-0.346197
90.903,-0.357564,-0.350026,-0.346196
90.911,-0.357565,-0.350027,-0.346195
90.92,-0.357566,-0.350027,-0.346194
90.928,-0.357567,-0.350027,-0.346194
90.936,-0.357569,-0.350027,-0.346193
90.945,-0.35757,-0.350027,-0.346194
90.953,-0.357571,-0.350026,-0.346195
90.961,-0.357572,-0.350026,-0.346196
90.969,-0.357572,-0.350026,-0.346197
90.978,-0.357572,-0.350027,-0.346199
90.986,-0.357572,-0.350027,-0.3462
90.995,-0.357572,-0.350028,-0.346202
91.003,-0.357572,-0.350029,-0.346202
91.011,-0.357573,-0.35003,-0.346202
91.02,-0.357574,-0.350032,-0.346203
91.028,-0.357575,-0.350033,-0.346203
91.036,-0.357577,-0.350034,-0.346204
91.045,-0.357578,-0.350035,-0.346204
91.053,-0.357579,-0.350036,-0.346204
91.061,-0.357581,-0.350035,-0.346203
91.07,-0.357581,-0.350035,-0.346203
91.078,-0.357582,-0.350034,-0.346202
91.086,-0.357582,-0.350033,-0.346202
91.095,-0.357582,-0.350033,-0.346203
91.103,-0.357581,-0.350032,-0.346203
91.112,-0.35758,-0.350032,-0.346202
91.12,-0.35758,-0.350032,-0.346202
91.128,-0.357579,-0.350032,-0.346202
91.137,-0.357579,-0.350034,-0.346202
91.145,-0.35758,-0.350034,-0.346202
91.153,-0.357581,-0.350035,-0.346201
91.161,-0.357582,-0.350036,-0.346201
91.17,-0.357583,-0.350037,-0.3462
91.178,-0.357585,-0.350037,-0.3462
91.187,-0.357586,-0.350037,-0.3462
91.195,-0.357586,-0.350037,-0.346201
91.203,-0.357586,-0.350037,-0.346202
91.212,-0.357586,-0.350037,-0.346203
91.22,-0.357585,-0.350037,-0.346205
91.228,-0.357586,-0.350037,-0.346206
91.236,-0.357587,-0.350038,-0.346208
91.245,-0.357587,-0.350038,-0.34621
91.253,-0.357588,-0.350038,-0.346212
91.262,-0.35759,-0.350038,-0.346213
91.27,-0.357592,-0.350038,-0.346214
91.278,-0.357593,-0.350039,-0.346215
91.286,-0.357594,-0.350039,-0.346215
91.295,-0.357595,-0.35004,-0.346214
91.303,-0.357595,-0.350041,-0.346214
91.311,-0.357596,-0.350041,-0.346214
91.32,-0.357596,-0.35004,-0.346215
91.328,-0.357597,-0.350038,-0.346215
91.336,-0.357599,-0.350038,-0.346214
91.345,-0.3576,-0.350037,-0.346215
91.353,-0.357602,-0.350036,-0.346215
91.362,-0.357604,-0.350036,-0.346215
91.37,-0.357606,-0.350036,-0.346216
91.378,-0.357608,-0.350036,-0.346216
91.386,-0.357609,-0.350036,-0.346216
91.395,-0.357609,-0.350037,-0.346215
91.403,-0.357609,-0.350039,-0.346214
91.412,-0.357609,-0.35004,-0.346213
91.42,-0.357609,-0.350041,-0.346213
91.428,-0.357609,-0.350043,-0.346212
91.437,-0.35761,-0.350044,-0.346211
91.445,-0.35761,-0.350046,-0.34621
91.453,-0.35761,-0.350047,-0.346209
91.462,-0.357611,-0.350048,-0.346209
91.47,-0.357613,-0.350049,-0.346209
91.478,-0.357615,-0.35005,-0.34621
91.487,-0.357616,-0.350051,-0.34621
91.495,-0.357618,-0.350051,-0.346211
91.504,-0.35762,-0.350051,-0.346212
91.512,-0.357622,-0.350051,-0.346214
91.52,-0.357623,-0.350052,-0.346216
91.528,-0.357625,-0.350053,-0.346217
91.537,-0.357626,-0.350053,-0.346218
91.545,-0.357627,-0.350055,-0.346219
91.554,-0.357628,-0.350055,-0.34622
91.562,-0.35763,-0.350056,-0.34622
91.57,-0.357631,-0.350056,-0.34622
91.578,-0.357632,-0.350057,-0.34622
91.586,-0.357633,-0.350057,-0.346219
91.595,-0.357634,-0.350058,-0.34622
91.603,-0.357635,-0.350058,-0.34622
91.611,-0.357637,-0.350058,-0.346221
91.62,-0.357639,-0.350059,-0.346223
91.628,-0.357641,-0.35006,-0.346225
91.637,-0.357642,-0.350061,-0.346226
91.645,-0.357644,-0.350062,-0.346227
91.653,-0.357645,-0.350064,-0.346227
91.662,-0.357646,-0.350065,-0.346227
91.67,-0.357646,-0.350067,-0.346226
91.679,-0.357646,-0.350068,-0.346225
91.687,-0.357646,-0.350069,-0.346224
91.695,-0.357645,-0.350069,-0.346224
91.703,-0.357645,-0.35007,-0.346223
91.712,-0.357645,-0.350071,-0.346223
91.72,-0.357646,-0.350071,-0.346223
91.728,-0.357646,-0.350072,-0.346222
91.737,-0.357647,-0.350073,-0.346222
91.745,-0.357648,-0.350073,-0.346223
91.754,-0.357649,-0.350073,-0.346222
91.762,-0.35765,-0.350074,-0.346221
91.77,-0.357651,-0.350075,-0.346222
91.778,-0.357652,-0.350076,-0.346222
91.787,-0.357654,-0.350076,-0.346222
91.795,-0.357656,-0.350077,-0.346222
91.803,-0.357657,-0.350077,-0.346223
91.812,-0.357659,-0.350077,-0.346223
91.82,-0.357661,-0.350077,-0.346225
91.829,-0.357662,-0.350077,-0.346225
91.837,-0.357663,-0.350076,-0.346225
91.845,-0.357663,-0.350076,-0.346225
91.854,-0.357663,-0.350075,-0.346225
91.862,-0.357664,-0.350075,-0.346226
91.87,-0.357664,-0.350075,-0.346226
91.878,-0.357665,-0.350076,-0.346226
91.887,-0.357666,-0.350078,-0.346226
91.895,-0.357666,-0.350079,-0.346226
91.904,-0.357667,-0.35008,-0.346226
91.912,-0.357668,-0.35008,-0.346226
91.92,-0.357669,-0.350081,-0.346226
91.928,-0.35767,-0.350081,-0.346226
91.937,-0.357671,-0.350082,-0.346226
91.945,-0.357672,-0.350083,-0.346226
91.953,-0.357673,-0.350085,-0.346225
91.962,-0.357675,-0.350085,-0.346225
91.97,-0.357677,-0.350086,-0.346224
91.978,-0.357678,-0.350087,-0.346224
91.987,-0.35768,-0.350088,-0.346224
91.995,-0.35768,-0.350089,-0.346224
92.003,-0.35768,-0.350089,-0.346222
92.012,-0.35768,-0.350089,-0.346221
92.02,-0.357681,-0.350089,-0.34622
92.028,-0.357681,-0.350088,-0.34622
92.037,-0.357682,-0.350087,-0.34622
92.045,-0.357683,-0.350087,-0.34622
92.054,-0.357684,-0.350087,-0.346221
92.062,-0.357687,-0.350086,-0.346221
92.071,-0.35769,-0.350086,-0.346222
92.079,-0.357692,-0.350086,-0.346223
92.087,-0.357694,-0.350086,-0.346224
92.095,-0.357695,-0.350087,-0.346225
92.104,-0.357697,-0.350088,-0.346226
92.112,-0.357698,-0.350089,-0.346227
92.12,-0.357699,-0.35009,-0.346228
92.129,-0.3577,-0.35009,-0.346229
92.137,-0.357701,-0.350091,-0.34623
92.145,-0.357701,-0.350092,-0.346232
92.154,-0.357702,-0.350093,-0.346232
92.162,-0.357703,-0.350094,-0.346232
92.17,-0.357704,-0.350096,-0.346232
92.179,-0.357706,-0.350098,-0.346232
92.187,-0.357707,-0.3501,-0.346233
92.195,-0.357709,-0.350102,-0.346234
92.204,-0.357711,-0.350103,-0.346234
92.212,-0.357712,-0.350105,-0.346235
92.22,-0.357712,-0.350105,-0.346235
92.229,-0.357713,-0.350106,-0.346236
92.237,-0.357713,-0.350106,-0.346236
92.245,-0.357712,-0.350107,-0.346236
92.254,-0.357713,-0.350108,-0.346236
92.262,-0.357713,-0.350109,-0.346236
92.271,-0.357714,-0.350111,-0.346236
92.279,-0.357716,-0.350112,-0.346235
92.287,-0.357719,-0.350113,-0.346235
92.296,-0.357721,-0.350115,-0.346234
92.304,-0.357723,-0.350117,-0.346234
92.312,-0.357724,-0.350119,-0.346235
92.32,-0.357726,-0.350121,-0.346235
92.329,-0.357726,-0.350122,-0.346236
92.337,-0.357726,-0.350124,-0.346237
92.346,-0.357727,-0.350126,-0.346238
92.354,-0.357727,-0.350128,-0.346238
92.362,-0.357727,-0.350131,-0.346238
92.371,-0.357728,-0.350133,-0.346237
92.379,-0.357729,-0.350134,-0.346236
92.387,-0.357731,-0.350135,-0.346236
92.396,-0.357733,-0.350136,-0.346235
92.404,-0.357736,-0.350136,-0.346233
92.412,-0.357738,-0.350135,-0.346231
92.421,-0.35774,-0.350135,-0.34623
92.429,-0.357742,-0.350133,-0.34623
92.437,-0.357744,-0.350132,-0.34623
92.446,-0.357746,-0.350131,-0.34623
92.454,-0.357747,-0.35013,-0.346231
92.462,-0.357748,-0.350131,-0.346231
92.47,-0.357749,-0.350131,-0.346231
92.479,-0.357749,-0.350131,-0.346232
92.487,-0.357749,-0.350132,-0.346233
92.496,-0.35775,-0.350134,-0.346233
92.504,-0.357751,-0.350135,-0.346234
92.512,-0.357752,-0.350137,-0.346234
92.521,-0.357753,-0.350138,-0.346234
92.529,-0.357756,-0.350139,-0.346233
92.537,-0.357759,-0.350139,-0.346232
92.546,-0.357762,-0.35014,-0.346231
92.554,-0.357764,-0.350141,-0.34623
92.562,-0.357766,-0.350141,-0.346229
92.571,-0.357768,-0.350141,-0.346228
92.579,-0.357769,-0.350141,-0.346228
92.588,-0.35777,-0.350141,-0.346228
92.596,-0.357771,-0.350142,-0.346229
92.604,-0.357772,-0.350142,-0.34623
92.613,-0.357772,-0.350143,-0.346231
92.621,-0.357772,-0.350143,-0.346232
92.629,-0.357773,-0.350144,-0.346233
92.637,-0.357773,-0.350146,-0.346232
92.646,-0.357773,-0.350147,-0.346233
92.654,-0.357772,-0.350148,-0.346233
92.663,-0.357772,-0.350149,-0.346232
92.671,-0.357772,-0.350151,-0.346231
92.679,-0.357772,-0.350152,-0.34623
92.687,-0.357773,-0.350153,-0.346229
92.696,-0.357774,-0.350153,-0.346229
92.704,-0.357775,-0.350154,-0.346228
92.713,-0.357776,-0.350155,-0.346227
92.721,-0.357777,-0.350156,-0.346227
92.73,-0.357777,-0.350156,-0.346227
92.738,-0.357777,-0.350156,-0.346227
92.746,-0.357777,-0.350156,-0.346228
92.754,-0.357777,-0.350156,-0.34623
92.762,-0.357777,-0.350157,-0.346231
92.771,-0.357777,-0.350158,-0.346232
92.779,-0.357778,-0.350159,-0.346233
92.787,-0.357778,-0.35016,-0.346235
92.796,-0.357779,-0.350161,-0.346236
92.804,-0.35778,-0.350163,-0.346238
92.812,-0.357779,-0.350165,-0.346238
92.821,-0.35778,-0.350166,-0.346239
92.829,-0.35778,-0.350168,-0.346239
92.838,-0.35778,-0.350169,-0.346239
92.846,-0.357781,-0.350171,-0.346239
92.854,-0.357781,-0.350173,-0.346239
92.862,-0.357782,-0.350174,-0.346238
92.871,-0.357783,-0.350175,-0.346237
92.879,-0.357784,-0.350175,-0.346237
92.888,-0.357786,-0.350176,-0.346237
92.896,-0.357787,-0.350176,-0.346237
92.904,-0.357788,-0.350176,-0.346238
92.913,-0.357789,-0.350176,-0.346237
92.921,-0.357789,-0.350175,-0.346236
92.929,-0.357789,-0.350175,-0.346236
92.938,-0.35779,-0.350176,-0.346236
92.946,-0.357791,-0.350176,-0.346236
92.954,-0.357793,-0.350177,-0.346236
92.963,-0.357795,-0.350178,-0.346237
92.971,-0.357797,-0.350179,-0.346237
92.979,-0.357799,-0.35018,-0.346238
92.987,-0.357802,-0.350181,-0.34624
92.996,-0.357803,-0.350182,-0.346241
93.004,-0.357804,-0.350182,-0.346241
93.012,-0.357804,-0.350182,-0.346242
93.021,-0.357804,-0.350181,-0.346242
93.029,-0.357802,-0.350182,-0.346242
93.038,-0.357802,-0.350182,-0.346241
93.046,-0.357803,-0.350183,-0.34624
93.054,-0.357805,-0.350184,-0.34624
93.063,-0.357806,-0.350186,-0.346241
93.071,-0.357808,-0.350188,-0.346242
93.079,-0.35781,-0.35019,-0.346243
93.088,-0.357811,-0.350193,-0.346245
93.096,-0.357811,-0.350195,-0.346248
93.104,-0.357812,-0.350197,-0.34625
93.113,-0.357811,-0.350197,-0.346251
93.121,-0.35781,-0.350197,-0.346252
93.129,-0.35781,-0.350197,-0.346253
93.138,-0.357811,-0.350197,-0.346254
93.146,-0.357812,-0.350196,-0.346254
93.154,-0.357813,-0.350197,-0.346256
93.163,-0.357814,-0.350197,-0.346257
93.171,-0.357816,-0.350198,-0.346257
93.179,-0.357817,-0.350198,-0.346257
93.188,-0.357818,-0.350199,-0.346257
93.196,-0.357819,-0.3502,-0.346256
93.205,-0.35782,-0.350201,-0.346255
93.213,-0.35782,-0.350202,-0.346254
93.221,-0.35782,-0.350202,-0.346253
93.23,-0.35782,-0.350202,-0.346252
93.238,-0.357821,-0.350203,-0.346251
93.246,-0.357822,-0.350203,-0.346251
93.254,-0.357822,-0.350204,-0.34625
93.263,-0.357822,-0.350204,-0.34625
93.271,-0.357822,-0.350204,-0.34625
93.28,-0.357823,-0.350204,-0.34625
93.288,-0.357823,-0.350204,-0.346251
93.296,-0.357824,-0.350205,-0.346251
93.304,-0.357824,-0.350206,-0.346252
93.313,-0.357825,-0.350208,-0.346252
93.321,-0.357826,-0.350209,-0.346252
93.33,-0.357827,-0.35021,-0.346251
93.338,-0.357829,-0.35021,-0.346251
93.346,-0.357831,-0.350211,-0.346252
93.354,-0.357833,-0.350212,-0.346253
93.363,-0.357834,-0.350212,-0.346255
93.371,-0.357836,-0.350212,-0.346257
93.379,-0.357837,-0.350213,-0.34626
93.388,-0.357838,-0.350212,-0.346261
93.396,-0.357839,-0.350213,-0.346262
93.405,-0.35784,-0.350213,-0.346262
93.413,-0.357841,-0.350213,-0.346261
93.421,-0.357841,-0.350213,-0.34626
93.43,-0.357841,-0.350214,-0.346259
93.438,-0.35784,-0.350214,-0.346259
93.446,-0.357841,-0.350215,-0.346258
93.454,-0.35784,-0.350214,-0.346258
93.463,-0.357841,-0.350215,-0.346259
93.471,-0.357841,-0.350215,-0.34626
93.48,-0.357841,-0.350214,-0.346262
93.488,-0.357842,-0.350214,-0.346262
93.496,-0.357843,-0.350215,-0.346263
93.505,-0.357844,-0.350215,-0.346265
93.513,-0.357845,-0.350215,-0.346265
93.521,-0.357846,-0.350215,-0.346266
93.53,-0.357847,-0.350215,-0.346267
93.538,-0.357848,-0.350215,-0.346267
93.546,-0.357849,-0.350215,-0.346268
93.555,-0.35785,-0.350216,-0.346268
93.563,-0.357851,-0.350216,-0.346268
93.571,-0.357853,-0.350217,-0.346269
93.58,-0.357854,-0.350217,-0.34627
93.588,-0.357855,-0.350218,-0.34627
93.596,-0.357857,-0.350219,-0.346271
93.605,-0.357857,-0.35022,-0.34627
93.613,-0.357858,-0.35022,-0.34627
93.621,-0.357859,-0.35022,-0.346271
93.63,-0.357859,-0.350221,-0.346271
93.638,-0.35786,-0.350221,-0.346272
93.646,-0.35786,-0.350221,-0.346273
93.655,-0.357861,-0.350222,-0.346274
93.663,-0.357862,-0.350222,-0.346274
93.671,-0.357862,-0.350223,-0.346275
93.68,-0.357862,-0.350224,-0.346276
93.688,-0.357862,-0.350226,-0.346275
93.696,-0.357863,-0.350228,-0.346274
93.705,-0.357863,-0.35023,-0.346273
93.713,-0.357863,-0.350231,-0.346272
93.721,-0.357864,-0.350232,-0.346272
93.73,-0.357865,-0.350233,-0.346272
93.738,-0.357867,-0.350234,-0.346271
